,label,text,target,word_count,char_count,numerics,upper,bangs,flag_words,links,stp_wrd_cnt,text_corr
2546,ham,guys asking slippers gone last year,0,17,80,0,0,0,0,0,9,guys asking slippers gone last year
2547,ham,company goodenvironment terrif food really n,0,11,70,0,0,0,0,0,5,company goodenvironment terrif food really n
2548,spam,text82228 ringtones logos games wwwtxt82228com questions infotxt82228couk,1,11,101,0,0,0,0,4,3,text8 22 28 ringtones logos games wwwt xt8 22 28com questions infotx t82 22 8couk
2549,ham,honestly ive made lovely cup tea promptly dropped keys burnt fingers getting,0,24,122,0,0,1,0,0,11,honestly ive made lovely cup tea promptly dropped keys burnt fingers getting
2550,ham,yup studying surfing lor lazy mode today,0,12,59,0,0,0,0,0,3,yup studying surfing lor lazy mode today
2551,ham,please sen kind adv please come try,0,10,58,0,0,0,0,0,2,please sen kind adv please come try
2552,ham,done c,0,5,20,0,1,0,0,0,0,done c
2553,ham,oh fine ill tonight,0,6,27,0,0,0,0,0,2,oh fine ill tonight
2554,ham,give time walk,0,8,34,0,1,0,0,0,3,give time walk
2555,ham,ill reach ard 20 mins,0,7,31,1,0,0,0,0,1,ill reach ard 20 mins
2556,spam,freemsg awarded free mini digital camera reply snap collect prize quizclub opt stop 80122300pwk sprwm ph08704050406,1,24,156,0,5,1,2,0,6,freemsg awarded free mini digital camera reply snap collect prize quiz club opt stop 80 12 23 00p wk sprwm ph08 70 40 5 04 06
2557,ham,fuck babe happened come never came back,0,14,66,0,0,0,0,0,3,fuck babe happened come never came back
2558,spam,message brought gmw ltd connected,1,15,70,0,1,0,0,0,9,message brought gmw ltd connected
2559,ham,friends want drive em someplace probably take,0,12,65,0,0,0,0,0,4,friends want drive em someplace probably take
2560,ham,also thk fast xy suggest one dun wan going rain leh got gd,0,22,95,1,2,0,0,0,4,also thk fast xy suggest one dun wan going rain leh got gd
2561,ham,still getting goods,0,6,32,0,0,0,0,0,2,still getting goods
2562,ham,maybe pressies,0,4,23,0,0,0,0,0,1,maybe pressies
2563,ham,yeah ill leave maybe 7ish,0,8,36,0,1,0,0,0,1,yeah ill leave maybe 7ish
2564,ham,kkim also finewhen complete course,0,8,55,0,0,0,0,0,3,kkim also finewhen complete course
2565,ham,sea lays rock rock envelope envelope paper paper 3 words,0,29,140,1,0,0,0,0,14,sea lays rock rock envelope envelope paper paper 3 words
2566,ham,told dr appt next week thinks gonna die told check nothing worried didnt listen,0,31,144,0,3,0,0,0,11,told dr appt next week thinks gonna die told check nothing worried didnt listen
2567,ham,room need,0,8,30,0,1,0,0,0,4,room need
2568,ham,want hear anything,0,6,28,0,1,0,0,0,1,want hear anything
2569,ham,hey leave friday wait ask superior tell,0,18,83,0,0,0,0,0,9,hey leave friday wait ask superior tell
2570,ham,ultimately tor motive tui achieve korli,0,6,40,0,0,0,0,0,0,ultimately tor motive tui achieve korli
2571,ham,5 work timing,0,8,32,2,0,0,0,0,3,5 work timing
2572,ham,… don‘t worry we‘ll finished march … ish,0,11,53,0,0,1,0,0,3,… don‘t worry we‘ll finished march … ish
2573,ham,house water dock boat rolled newscaster dabbles jazz flute behind wheel,0,24,116,0,0,0,0,0,12,house water dock boat rolled newscaster dabbles jazz flute behind wheel
2574,spam,congrats mobile 3g videophones are 09063458130 videochat wid mates play java games dload polyph mus noline rentl bx420 ip4 5we 150p,1,26,160,2,2,1,0,0,0,congrats mobile 3g videophones are 09063458130 videochat wid mates play java games dload polyph mus noline rentl bx420 ip4 5we 150p
2575,spam,next amazing xxx p sfree1 video sent enjoy one vid enough 2day back keyword p sfree1 next video,1,30,153,0,2,1,0,0,10,next amazing xxx p sfree1 video sent enjoy one vid enough 2day back keyword p sfree1 next video
2576,ham,thats going ruin thesis,0,7,36,0,0,1,0,0,2,thats going ruin thesis
2577,ham,sch neva mind eat 1st lor,0,9,36,0,0,0,0,0,1,sch neva mind eat 1st lor
2578,ham,hey whats sleeping morning,0,7,37,0,1,0,0,0,1,hey whats sleeping morning
2579,ham,erm thought contract ran the4th october,0,10,54,0,1,0,0,0,3,erm thought contract ran the4 th october
2580,ham,dunno lets learn pilates,0,8,46,0,1,0,0,0,1,dunno lets learn pilates
2581,spam,subscribed best mobile content serv uk 3 per ten days send stop 83435 helpline 08706091795,1,25,133,0,3,0,0,0,9,subscribed best mobile content serv uk 3 per ten days send stop 8 34 35 helpline 08706091795
2582,ham,yup elaborating safety aspects issues,0,11,65,0,0,0,0,0,5,yup elaborating safety aspects issues
2583,spam,3 free tarot texts find love life try 3 free chance 85555 16 3 free msgs 150,1,27,130,5,7,4,3,0,5,3 free tarot texts find love life try 3 free chance 8 55 55 16 3 free msgs 150
2584,ham,goodmorning today late 1hr,0,7,37,0,0,0,0,0,3,goodmorning today late 1hr
2585,ham,hi happy birthday hi hi hi hi hi hi hi,0,10,39,0,0,0,0,0,0,hi happy birthday hi hi hi hi hi hi hi
2586,ham,outside off take,0,9,44,0,1,0,0,0,5,outside off take
2587,ham,respond imma assume youre still asleep imma start calling and shit,0,15,82,0,0,0,0,0,4,respond imma assume youre still asleep imma start calling and shit
2588,ham,aight bit,0,6,23,0,0,0,0,0,3,aight bit
2589,ham,superior telling friday leave department except oursso leave youany way waheed fathima hr conform,0,27,155,0,0,0,0,0,10,superior telling friday leave department except ours so leave you any way waheed fathima hr conform
2590,spam,join uks horniest dogging serv sex 2nite sign follow instructions entry 69888 nytec2a3lpmsg150p,1,25,153,1,1,2,0,0,8,join uks horniest dogging serv sex 2nite sign follow instructions entry 69888 nytec 2a3l pmsg 15 0p
2591,ham,lol take member said aunt flow didnt visit 6 months cause developed ovarian cysts bc way shrink,0,32,153,1,3,0,0,0,10,lol take member said aunt flow didnt visit 6 months cause developed ovarian cysts bc way shrink
2592,ham,still work going onit small house,0,8,44,0,0,0,0,0,2,still work going onit small house
2593,ham,friend got says hes upping order grams hes got,0,25,117,0,0,0,0,0,10,friend got says hes upping order grams hes got
2594,ham,tmr timin still the wat cos got lesson 6,0,12,55,0,0,0,0,0,3,tmr timin still the wat cos got lesson 6
2595,ham,that‘s thing apes fight death keep something minute let thats,0,26,124,0,0,1,0,0,12,that‘s thing apes fight death keep something minute let thats
2596,spam,sunshine quiz wkly q win top sony dvd player know country liverpool played mid week ansr 82277 150 sptyrone,1,26,136,0,2,1,1,0,5,sunshine quiz wkly q win top sony dvd player know country liverpool played mid week ansr 82277 150 sptyrone
2597,ham,gonna able late not ill home weeks anyway plans,0,25,109,0,0,0,0,0,10,gonna able late not ill home weeks anyway plans
2598,ham,got fujitsu ibm hp toshiba got lot model say,0,13,65,0,0,0,0,0,4,got fujitsu ib m hp toshiba got lot model say
2599,ham,okie thanx,0,2,16,0,0,0,0,0,0,okie thanx
2600,ham,gosh pain spose better come,0,11,50,0,1,0,0,0,3,gosh pain spose better come
2601,ham,usualiam fine happy amp well,0,7,46,0,0,0,0,0,1,usualiam fine happy amp well
2602,ham,okie,0,1,4,0,0,0,0,0,0,okie
2603,ham,gonna rimac access,0,8,35,0,0,0,0,0,2,gonna rimac access
2604,ham,arestaurant eating squid 1030 wanna dosomething late,0,18,97,0,0,1,0,0,10,arestaurant eating squid 1030 wanna do something late
2605,ham,times job today umma ask speed,0,13,57,0,0,0,0,0,4,times job today umma ask speed
2606,ham,hello ucall wen finish wrki fancy meetin wiv tonite need break dabooks hrs last nite2 today wrk,0,28,134,1,27,1,0,0,0,hello ucall wen finish wrki fancy meetin wiv tonite need break dabooks hrs last nite2 today wrk
2607,ham,are u sam p eachother meet house,0,15,56,1,14,0,0,0,0,are u sam p each other meet house
2608,ham,yeah lol luckily didnt starring role like,0,12,62,0,0,2,0,0,4,yeah lol luckily didnt starring role like
2609,ham,hello madam,0,6,25,0,0,0,0,0,3,hello madam
2610,ham,awesome youre restocked,0,6,38,0,0,0,0,0,3,awesome youre restocked
2611,ham,usualiam fine happy amp well,0,7,46,0,0,0,0,0,1,usualiam fine happy amp well
2612,spam,knock knock whose 80082 enter are weekly draw 250 gift voucher store yr cho tcs wwwtklscom age16 stoptxtstop150week,1,28,154,3,0,0,0,2,7,knock knock whose 80082 enter are weekly draw 250 gift voucher store yr cho tcs www tkls com age16 stoptx tstop1 50week
2613,ham,yes innocent fun,0,6,32,0,1,0,0,0,1,yes innocent fun
2614,ham,thanks sending mental ability question,0,7,49,0,0,0,0,0,2,thanks sending mental ability question
2615,ham,sir hope day going smoothly really hoped wont bother bills cant settle month extra cash know challenging time also let know,0,52,243,0,3,0,1,0,27,sir hope day going smoothly really hoped wont bother bills cant settle month extra cash know challenging time also let know
2616,ham,2marrow wed aha,0,10,42,1,0,0,0,0,2,2marrow wed aha
2617,ham,went hon lab one,0,11,41,0,1,0,0,0,4,went hon lab one
2618,ham,cant p k phone right pls send message,0,11,51,0,1,0,0,0,2,cant p k phone right pls send message
2619,ham,hey pple700 900 5 nightsexcellent location with breakfast hamper,0,11,81,1,0,3,0,0,2,hey pple7 00 900 5 nights excellent location with breakfast hamper
2620,spam,forwarded 21870000hi mailbox messaging sms alert 40 matches please back 09056242159 retrieve messages matches cc100pmin,1,27,173,2,1,0,0,0,9,forwarded 21870000hi mailbox messaging sms alert 40 matches please back 09056242159 retrieve messages matches cc1 00pm in
2621,ham,come,0,2,9,0,0,0,0,0,0,come
2622,ham,lol nah wasnt bad thanks good b home quite reality check hows day anything website,0,28,136,0,0,1,0,0,9,lol nah wasnt bad thanks good b home quite reality check hows day anything website
2623,ham,lor,0,2,9,0,0,0,0,0,0,lor
2624,ham,coming home dinner,0,5,25,1,0,0,0,0,0,coming home dinner
2625,ham,daal are,0,6,27,0,1,0,0,0,1,daal are
2626,spam,free ring tone polys 87131 every week new tone 0870737910216yrs 150wk,1,18,106,0,4,0,1,0,4,free ring tone polys 87131 every week new tone 08 70 73 79 10 21 6yrs 15 0wk
2627,ham,unni thank dear rechargerakhesh,0,7,45,0,0,0,0,0,3,unni thank dear rechargera khesh
2628,ham,know lacking part ular dramastorms details part worried,0,21,115,0,1,0,0,0,11,know lacking part ular dramas torms details part worried
2629,ham,haha cant tmr forfeit haha,0,12,65,0,0,0,0,0,3,haha cant tmr forfeit haha
2630,ham,hey glad are better hear treated yourself digi cam good are 9pm fab new year c coupla wks,0,34,139,0,1,2,0,0,8,hey glad are better hear treated yourself digi cam good are 9pm fab new year c coupla wks
2631,ham,way going back,0,6,28,0,0,1,0,0,0,way going back
2632,spam,urgent mobile 077xxx 2000 bonus caller prize 020603 2nd attempt reach 09066362206 asap box97n7qp 150ppm,1,26,153,1,5,4,2,0,5,urgent mobile 07 7xxx 2000 bonus caller prize 020603 2nd attempt reach 09 06 63 62 20 6 asap box97n7qp 150ppm
2633,ham,cal sir meeting,0,7,30,0,5,0,0,0,0,cal sir meeting
2634,ham,thats love hear v sundayish,0,11,53,0,2,0,0,0,4,thats love hear v sundayish
2635,ham,sorry the thangam sorry held prasad,0,12,59,0,0,0,0,0,6,sorry the thangam sorry held prasad
2636,ham,tiwary rcbbattle bang kochi,0,7,44,0,0,0,0,0,3,tiwary rcb battle bang kochi
2637,ham,thank god bed,0,6,26,0,0,1,0,0,3,thank god bed
2638,ham,cancer moms making big deal regular checkup aka pap smear,0,18,85,0,1,0,0,0,6,cancer moms making big deal regular checkup aka pap smear
2639,ham,gobi arts college,0,5,23,0,0,0,0,0,1,gobi arts college
2640,ham,wants talk,0,7,27,0,0,0,0,0,4,wants talk
2641,ham,pandy joined 4w technologies todayhe got job,0,7,47,0,0,0,0,0,0,pandy joined 4w technologies today he got job
2642,spam,guaranteed latest nokia phone 40gb ipod mp3 player 500 prize word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18,1,25,146,0,3,2,0,0,6,guaranteed latest nokia phone 40gb ipod mp3 player 500 prize word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18
2643,ham,try lost fact tee hee,0,11,49,0,0,1,0,0,3,try lost fact tee hee
2644,ham,hi spoke maneesha v wed like know satisfied experience reply toll free yes,0,25,126,0,2,1,1,0,10,hi spoke maneesha v wed like know satisfied experience reply toll free yes
2645,ham,friends use,0,7,32,0,0,0,0,0,2,friends use
2646,ham,sorry ill later,0,4,22,0,0,0,0,0,0,sorry ill later
2647,ham,em olowoyey uscedu great time argentina sad secretary everything blessing,0,18,107,0,0,0,0,0,7,em olowoy ey uscedu great time argentina sad secretary everything blessing
2648,ham,taxt massagetiepos argh lool,0,7,46,0,0,2,0,0,1,taxt massage tie pos argh lool
2649,ham,hi please dollar loan ill pay back mid february pls,0,21,96,0,0,0,0,0,6,hi please dollar loan ill pay back mid february pls
2650,ham,might want pull case plan spending much confidence derek taylors money management,0,31,157,0,1,0,0,0,16,might want pull case plan spending much confidence derek taylors money management
2651,ham,like shaking booty dance floor,0,10,50,0,0,0,0,0,4,like shaking booty dance floor
2652,ham,phones problems,0,12,63,0,0,0,0,0,6,phones problems
2653,ham,need drug anymore,0,6,29,0,0,0,0,0,2,need drug anymore
2654,ham,sorry dai thought calling lot timeslil busyi noon,0,16,87,0,0,0,0,0,7,sorry dai thought calling lot timesli l busyi noon
2655,ham,sarcasm nt scarcasim,0,4,27,0,0,0,0,0,0,sarcasm nt scarcasim
2656,ham,great run ttyl,0,8,33,0,1,2,0,0,4,great run ttyl
2657,ham,feel like trying kadeem v,0,6,33,0,1,0,0,0,0,feel like trying kadeem v
2658,ham,dai naal eruku,0,6,27,0,0,0,0,0,0,dai naal eruku
2659,ham,yet chikkuwat abt,0,5,26,0,0,0,0,0,0,yet chik kuwat abt
2660,ham,,0,1,5,0,0,0,0,0,0,
2661,ham,want finally lunch today,0,6,33,0,0,0,0,0,2,want finally lunch today
2662,ham,know dad back,0,8,34,0,0,0,0,0,4,know dad back
2663,spam,hello darling today would love chat tell look like sexy,1,29,130,0,1,0,0,0,17,hello darling today would love chat tell look like sexy
2664,spam,8007 free 1st week no1 nokia tone ur mob every week nokia 8007 txting tell mates wwwgetzedcouk pobox 36504 w4 5wq norm 150ptone 16,1,32,165,4,4,1,1,2,4,8007 free 1st week no1 nokia tone ur mob every week nokia 8007 txting tell mates wwwgetzedcouk pobox 36504 w4 5wq norm 150ptone 16
2665,ham,remains bro amongst bros,0,6,29,0,0,0,0,0,1,remains bro amongst bros
2666,ham,are u meeting the ge nite tmr,0,8,30,0,1,0,0,0,1,are u meeting the ge nite tmr
2667,ham,n day impressively sensible went home early feel fine boring whens cant remember,0,27,140,0,0,1,0,0,9,n day impressively sensible went home early feel fine boring whens cant remember
2668,ham,de looking good,0,6,34,0,0,0,0,0,0,de looking good
2669,spam,wanna laid 2nite want real dogging locations sent direct mobile join uks largest dogging network park 69696 nyt ec2a 3lp 150msg,1,28,162,1,1,1,0,0,3,wanna laid 2nite want real dogging locations sent direct mobile join uks largest dogging network park 69696 nyt ec2a 3lp 150msg
2670,spam,tried contact response offer new nokia fone camcorder hit reply 08000930705 delivery,1,25,130,1,0,0,0,0,12,tried contact response offer new nokia fone camcorder hit reply 08000930705 delivery
2671,ham,yes replied mail going management off later plus bank later alsoor wednesday,0,21,117,0,0,0,0,0,7,yes replied mail going management off later plus bank later also or wednesday
2672,ham,thats cool ill come like ish,0,9,45,0,0,0,0,0,1,thats cool ill come like ish
2673,ham,super msg danalla timing,0,4,27,0,0,0,0,0,0,super msg danalla timing
2674,ham,good afternoon boytoy feeling today better hope good boy obedient slave please queen,0,30,153,0,1,0,0,0,10,good afternoon boytoy feeling today better hope good boy obedient slave please queen
2675,ham,6 ft good combination,0,10,41,1,1,1,0,0,4,6 ft good combination
2676,ham,s k needy want pouts stomps feet pouts stomps feet want slave want,0,30,136,0,3,11,0,0,6,s k needy want pouts stomps feet pouts stomps feet want slave want
2677,ham,train back northampton afraid,0,12,56,0,0,1,0,0,4,train back northampton afraid
2678,ham,abj serving staying dad alone,0,13,64,0,0,0,0,0,6,abj serving staying dad alone
2679,ham,playng 9 doors game gt racing phone lol,0,11,50,1,0,0,0,0,2,playng 9 doors game gt racing phone lol
2680,spam,new tones week include 1mcflyall ab sara jorgeshock 3 smithswitch order follow instructions next message,1,20,136,0,0,0,0,0,1,new tones week include 1mc fly all ab sara jorge shock 3 smith switch order follow instructions next message
2681,ham,solve case man found murdered ltdecimalgt afternoon 1his wife called pol 2pol questioned everyone 3wife siri sleeping murder took place 4cook cooking 5gardener p king vegetables 6housemaid went post off 7children went play 8neighbour went marriage pol arrested murderer immediately whos reply reason are brilliant,0,73,444,3,5,0,0,0,9,solve case man found murdered ltdecimalgt afternoon 1his wife called pol 2pol questioned everyone 3wife siri sleeping murder took place 4cook cooking 5gardener p king vegetables 6housemaid went post off 7children went play 8neighbour went marriage pol arrested murderer immediately whos reply reason are brilliant
2682,ham,the bus going home,0,6,27,0,0,0,0,0,1,the bus going home
2683,ham,got landline number asked come anna nagar afternoon,0,27,106,0,3,0,0,0,9,got landline number asked come anna nagar afternoon
2684,ham,okay chasing dream whats good next,0,12,66,0,0,0,0,0,4,okay chasing dream whats good next
2685,ham,yupz ive oredi booked slots weekends liao,0,10,54,1,0,0,0,0,1,yupz ive oredi booked slots weekends liao
2686,spam,urgent trying contact todays draw shows 800 prize guaranteed 09050003091 land line claim c52 valid 12hrs,1,28,157,1,4,1,2,0,9,urgent trying contact todays draw shows 800 prize guaranteed 09050003091 land line claim c52 valid 12hrs
2687,ham,are many modelsony er son also der luks good bt forgot modl,0,16,88,0,0,0,0,0,2,are many models ony er son also der luks good bt forgot modl
2688,ham,okie,0,1,4,0,0,0,0,0,0,okie
2689,ham,yes know cheesy songs frosty snowman,0,11,54,0,1,0,0,0,3,yes know cheesy songs frosty snowman
2690,ham,ya vikky vl c witin mins il reply,0,13,56,0,0,0,0,0,1,ya vikky vl c witin mins il reply
2691,spam,sports fans latest sports news str ur mobile 1 wk free plus free tone sport 8007 wwwgetzedcouk 0870141701216 norm 4txt120p,1,29,153,3,6,0,2,2,3,sports fans latest sports news str ur mobile 1 wk free plus free tone sport 8007 wwwgetzedcouk 08 70 14 17 01 2 16 norm 4tx t12 0p
2692,ham,hey tmr meet bugis 930,0,7,27,1,0,0,0,0,1,hey tmr meet bugis 930
2693,spam,urgent urgent 800 free flights europe give away b4 10th sept take friend free claim 09050000555 ba128nnfwfly150ppm,1,29,158,2,3,1,4,0,7,urgent urgent 800 free flights europe give away b4 10th sept take friend free claim 09 05 00 00 55 5 ba12 8n nfwfly 15 0ppm
2694,ham,n new shirts thing wear nudist themed mu,0,21,95,0,1,0,0,0,10,n new shirts thing wear nudist themed mu
2695,ham,hey sexy buns day word morning ym think,0,22,95,0,2,1,0,0,8,hey sexy buns day word morning ym think
2696,ham,whenever still hook,0,12,52,0,0,0,0,0,6,whenever still hook
2697,ham,nope going home pump petrol lor like going rain soon,0,16,80,1,0,0,0,0,3,nope going home pump petrol lor like going rain soon
2698,ham,use foreign stamps whatever send,0,13,63,0,0,0,0,0,5,use foreign stamps whatever send
2699,spam,88066 lost 12 help,1,5,24,1,3,0,0,0,0,88066 lost 12 help
2700,ham,oh baby house come new p tures facebook,0,15,73,0,0,0,0,0,6,oh baby house come new p tures facebook
2701,ham,feb love day send dis valued frnds evn 3 comes back ull gt married person luv ignore dis lose luv evr,0,40,165,2,5,1,0,0,5,feb love day send dis valued frnds evn 3 comes back ull gt married person luv ignore dis lose luv evr
2702,ham,hiya sorry didnt hav signal havent seen heard neither unusual ill put case sort hugs snogs,0,34,169,0,1,2,0,0,15,hiya sorry didnt hav signal havent seen heard neither unusual ill put case sort hugs snogs
2703,ham,omw back tampa west palm hear happened,0,11,57,0,0,0,0,0,4,omw back tampa west palm hear happened
2704,ham,yup already thanx printing and handing,0,11,56,1,0,0,0,0,3,yup already thanx printing and handing
2705,spam,freemsg fancy flirt reply date join uks fastest growing mobile dating serv msgs rcvd 25p optout stop 83021 reply date,1,29,156,0,2,1,1,0,6,freemsg fancy flirt reply date join uks fastest growing mobile dating serv msgs rcvd 25p optout stop 8 30 21 reply date
2706,ham,mean come chase stated watch many movies want,0,26,113,0,0,0,0,0,17,mean come chase stated watch many movies want
2707,ham,took tablets reaction morning,0,10,50,0,1,0,0,0,3,took tablets reaction morning
2708,spam,great new offer double mins double best orange tariffs latest camera phones free mobileupd8 free 08000839402 2stoptxt tcs,1,29,160,2,6,2,2,0,3,great new offer double mins double best orange tariffs latest camera phones free mobileupd8 free 08000839402 2stoptxt tcs
2709,ham,nah perpetual dd,0,5,23,0,1,0,0,0,1,nah perpetual dd
2710,ham,sorry de went shop,0,6,24,0,0,0,0,0,2,sorry de went shop
2711,spam,hope enjoyed new content stop 61610 unsubscribe help08712400602450p provided tones2youcouk,1,16,118,1,0,0,0,2,5,hope enjoyed new content stop 61610 unsubscribe help08712400602450p provided tones2youcouk
2712,ham,wen lovable bcums angry wid dnt take seriously coz angry childish and true way showing deep affection care and luv kettoda manda n day the,0,34,179,0,0,1,0,0,6,wen lovable bcums angry wid dnt take seriously coz angry childish and true way showing deep affection care and luv kettoda manda n day the
2713,ham,hey still want yogasana coz end cine bathe hav steam bath,0,23,101,0,0,0,0,0,10,hey still want yogasana coz end cine bathe hav steam bath
2714,ham,nope drivin neva develop the photos lei,0,10,54,0,1,0,0,0,1,nope drivin neva develop the photos lei
2715,ham,thinking going reg pract lessons flung advance haha wat time going,0,19,96,0,1,0,0,0,6,thinking going reg pract lessons flung advance haha wat time going
2716,ham,cool inches long hope like big,0,13,59,0,1,1,0,0,3,cool inches long hope like big
2717,ham,housemaid murderer coz man murdered th january publ holiday govtinstituitions closedincluding post off eunderstand,0,23,166,0,0,0,0,0,7,housemaid murderer coz man murdered th january publ holiday govtinstituitions closedincluding post off eunderstand
2718,ham,okie thanx,0,2,14,0,0,0,0,0,0,okie thanx
2719,spam,18 days euro2004 k koff kept informed latest news results daily unsubscribe send euro stop 83222,1,25,135,1,4,1,0,0,8,18 days euro2004 k koff kept informed latest news results daily unsubscribe send euro stop 83222
2720,ham,and buy juz buy lar,0,11,46,0,0,0,0,0,4,and buy juz buy lar
2721,ham,lor,0,2,9,0,0,0,0,0,0,lor
2722,ham,working techn al support vo process,0,6,46,0,0,0,0,0,0,working techn al support vo process
2723,ham,justbeen overa week since broke already brains going mush,0,16,84,0,0,1,0,0,6,just been overa week since broke already brains going mush
2724,ham,tunde wishing great day abiola,0,14,71,0,0,0,0,0,7,tunde wishing great day abiola
2725,ham,nope c,0,4,19,0,1,0,0,0,0,nope c
2726,ham,well med al missions nigeria,0,8,44,0,0,0,0,0,2,well med al missions nigeria
2727,ham,movies laptop,0,11,46,0,0,0,0,0,8,movies laptop
2728,ham,whatsup want sleep,0,7,35,0,0,0,0,0,1,whatsup want sleep
2729,spam,urgent please 09066612661 landline 5000 cash luxury canary islands holiday await collection tcs sae award 20m12aq 150ppm 16 “,1,24,151,1,2,0,2,0,3,urgent please 09066612661 landline 5000 cash luxury canary islands holiday await collection tcs sae award 20m 12aq 150ppm 16 “
2730,spam,urgent please 09066612661 landline complimentary lux costa del sol holiday 1000 cash await collection ppm 150 sae tcs james 28 eh74rr,1,27,165,2,3,1,3,0,4,urgent please 09066612661 landline complimentary lux costa del sol holiday 1000 cash await collection ppm 150 sae tcs james 28 eh7 4rr
2731,ham,havent lei next mon,0,6,28,0,1,0,0,0,0,havent lei next mon
2732,ham,mm feeling sleepy today shall dear,0,10,53,0,0,0,0,0,3,mm feeling sleepy today shall dear
2733,ham,dare stupid wont tell anything hear wont talk,0,17,82,0,1,0,0,0,5,dare stupid wont tell anything hear wont talk
2734,ham,noe ben going,0,7,25,0,0,0,0,0,2,noe ben going
2735,ham,mag meeting avo point,0,11,48,0,0,0,0,0,6,mag meeting avo point
2736,ham,meant middle left right,0,6,29,0,1,0,0,0,1,meant middle left right
2737,ham,really crashed cuddled sofa,0,8,41,0,1,0,0,0,3,really crashed cuddled sofa
2738,ham,hi chachi tried calling unable reach pl give missed cal tiz msg kanagu,0,24,99,0,0,0,0,0,5,hi chachi tried calling unable reach pl give missed cal tiz msg kanagu
2739,ham,sent pr es mean g,0,13,55,0,1,0,0,0,6,sent pr es mean g
2740,ham,much buzy,0,5,22,0,0,0,0,0,2,much buzy
2741,ham,nothing,0,2,15,0,0,0,0,0,0,nothing
2742,spam,know u know send chat 86688 lets find 150pmsg rcvd hgsuite3422landsroww1j6hl ldn 18 years,1,28,158,2,3,1,0,0,8,know u know send chat 86688 lets find 150pmsg rcvd hgsuite3422landsroww1j6hl ldn 18 years
2743,ham,working ringing thing whole houseful screaming brats pulling hair loving,0,25,119,0,0,1,0,0,9,working ringing thing whole houseful screaming brats pulling hair loving
2744,ham,family responding anything room went home diwali one called coming makes feel like died,0,32,154,0,0,0,0,0,15,family responding anything room went home diwali one called coming makes feel like died
2745,ham,t k t k t k babe,0,5,25,0,0,0,0,0,0,t k t k t k babe
2746,ham,are ü going todays meeting,0,6,28,1,1,0,0,0,0,are ü going todays meeting
2747,ham,k dahow many page want,0,6,29,0,1,0,0,0,1,k dahow many page want
2748,ham,ya nowonion roast,0,5,28,0,0,0,0,0,2,ya now onion roast
2749,ham,send number give reply tomorrow morning said like,0,18,89,0,0,0,0,0,9,send number give reply tomorrow morning said like
2750,ham,said problem let know,0,12,56,0,0,0,0,0,3,said problem let know
2751,ham,tell half hr b4 come need prepare,0,14,53,1,0,0,0,0,4,tell half hr b4 come need prepare
2752,ham,play w computer aiyah tok u lor,0,9,37,1,0,0,0,0,1,play w computer aiyah tok u lor
2753,ham,sat right okay thanks,0,5,26,0,0,0,0,0,0,sat right okay thanks
2754,ham,derp worse dude always wants party dude files complaint three drug abusers lives,0,26,129,0,0,0,0,0,12,derp worse dude always wants party dude files complaint three drug abusers lives
2755,ham,chinese food way fat youre paying lipo,0,15,69,0,1,0,0,0,5,chinese food way fat youre paying lipo
2756,ham,are outside already,0,4,21,0,0,0,0,0,0,are outside already
2757,ham,good trip watch remember back must decide easter,0,18,89,0,0,0,0,0,7,good trip watch remember back must decide easter
2758,ham,yo watching movie netflix,0,8,37,0,0,0,0,0,4,yo watching movie netflix
2759,ham,time prob 3,0,9,37,1,0,0,0,0,4,time prob 3
2760,ham,meh thgt clash really ah dun mind dun seen lost weight gee,0,20,102,0,1,0,0,0,6,meh thgt clash really ah dun mind dun seen lost weight gee
2761,ham,thnk wrong calling us,0,9,42,0,1,0,0,0,3,thnk wrong calling us
2762,ham,sure night menu know noon menu,0,15,63,0,2,0,0,0,5,sure night menu know noon menu
2763,ham,arr birthday today wish oscar,0,10,50,0,1,0,0,0,4,arr birthday today wish oscar
2764,ham,say slowly godi love amp need youclean heart bloodsend ten special people amp miracle tomorrow itplspls,0,29,163,0,10,0,0,0,5,say slowly godi love amp need youclean heart bloodsend ten special people amp miracle tomorrow itplspls
2765,ham,open rebtel firefox loads put plus sign user name place show two numbers lower number number p k number pin display okay,0,39,200,0,0,1,0,0,15,open rebtel firefox loads put plus sign user name place show two numbers lower number number p k number pin display okay
2766,ham,p king various points,0,9,41,0,0,0,0,0,4,p king various points
2767,spam,married local women looking discreet action 5 real matches instantly phone match 69969 msg cost 150p stop stop bcmsfwc1n3xx,1,27,155,3,2,1,0,0,4,married local women looking discreet action 5 real matches instantly phone match 6 99 69 msg cost 150p stop stop bcmsf wc1n 3xx
2768,ham,wow v v impressed funs shopping,0,7,38,0,0,1,0,0,0,wow v v impressed funs shopping
2769,ham,way home,0,8,26,0,1,0,0,0,4,way home
2770,spam,burger king wanna play footy top stadium burger king 1st sept large super cocacola walk winner,1,29,141,1,0,0,1,0,9,burger king wanna play footy top stadium burger king 1st sept large super coca cola walk winner
2771,ham,problem talk later,0,6,29,0,0,0,0,0,2,problem talk later
2772,ham,sis,0,4,16,0,0,0,0,0,0,sis
2773,ham,still customer place,0,4,23,0,0,0,0,0,1,still customer place
